dataSet,rows_,columns_,nonzeros_,sputnik,cusparse,rode
amazon0505, 410236, 410236, 3356824, 0.344029, 1248.946203, 0.297568, 1443.950478, 0.292122, 1470.871960
packing-500x100x100-b050, 2145852, 2145852, 17488243, 2.377229, 1883.281208, 1.860147, 2406.793399, 1.089805, 4108.065998
com-Orkut, 3072441, 3072441, 117185083, 17.744514, 1690.628465, 17.365402, 1727.537368, 12.808966, 2342.061108
italy_osm, 6686493, 6686493, 7013978, 3.926157, 457.337428, 2.128454, 843.606689, 2.203472, 814.885967
road_usa, 23947347, 23947347, 28854312, 0.000000, inf, 0.000000, inf, 0.000000, inf
CUDA Error: an illegal memory access was encounteredCUDA Error: an illegal memory access was encounteredCUDA Error: an illegal memory access was encounteredCUDA Error: an illegal memory access was encounteredCUDA Error: an illegal memory access was encounteredCUDA Error: an illegal memory access was encountered
